case;cislo linky;konecna A;linka_smer_A;cislo linky B;konecna B;linka_smer_B;rozjezd;prijezd;odjezd;doba prestupu;stihnuto;o_kolik;cpu;smysluplnost
case1;20;Čs.armády;(20, 109);22;Nádraží;(22, 135);22:10:00;03.10.2023 22:07;03.10.2023 22:10;80;True;100;PRIOR;0
case1;20;Čs.armády;(20, 109);30;Nádraží;(30, 135, 1);22:10:00;03.10.2023 22:07;03.10.2023 22:10;46;True;134;PRIOR;1
case1;22;Nádraží;(22, 135);2;Most,Velebudická;(2, 1);22:10:00;03.10.2023 22:07;03.10.2023 22:10;46;True;134;PRIOR;1
case1;22;Nádraží;(22, 135);4;Litvínov,Citadela;(4, 26);22:10:00;03.10.2023 22:07;03.10.2023 22:10;39;True;141;PRIOR;1
case1;22;Nádraží;(22, 135);17;Dopravní podnik;(17, 111, 2);22:10:00;03.10.2023 22:07;03.10.2023 22:10;44;True;136;PRIOR;1
case1;22;Nádraží;(22, 135);20;Čs.armády;(20, 109);22:10:00;03.10.2023 22:07;03.10.2023 22:10;80;True;100;PRIOR;0
case1;22;Nádraží;(22, 135);30;Nádraží;(30, 135, 1);22:10:00;03.10.2023 22:07;03.10.2023 22:10;52;True;128;PRIOR;1
case1;30;Nádraží;(30, 135, 1);2;Most,Velebudická;(2, 1);22:10:00;03.10.2023 22:07;03.10.2023 22:10;59;True;121;PRIOR;1
case1;30;Nádraží;(30, 135, 1);4;Litvínov,Citadela;(4, 26);22:10:00;03.10.2023 22:07;03.10.2023 22:10;27;True;153;PRIOR;1
case1;30;Nádraží;(30, 135, 1);17;Dopravní podnik;(17, 111, 2);22:10:00;03.10.2023 22:07;03.10.2023 22:10;75;True;105;PRIOR;1
case1;30;Nádraží;(30, 135, 1);20;Čs.armády;(20, 109);22:10:00;03.10.2023 22:07;03.10.2023 22:10;46;True;134;PRIOR;0
case1;30;Nádraží;(30, 135, 1);22;Nádraží;(22, 135);22:10:00;03.10.2023 22:07;03.10.2023 22:10;52;True;128;PRIOR;1
case1;2;Most,Velebudická;(2, 1);4;Litvínov,Citadela;(4, 26);20:10:00;2023-10-04 20:07:07.716907;04.10.2023 20:10;58;True;114.283093;PRIOR;0
case1;2;Most,Velebudická;(2, 1);17;Dopravní podnik;(17, 111, 2);20:10:00;2023-10-04 20:07:07.716907;04.10.2023 20:10;26;True;146.283093;PRIOR;0
case1;2;Most,Velebudická;(2, 1);20;Čs.armády;(20, 109);20:10:00;2023-10-04 20:07:07.716907;04.10.2023 20:10;38;True;134.283093;PRIOR;1
case1;2;Most,Velebudická;(2, 1);22;Nádraží;(22, 135);20:10:00;2023-10-04 20:07:07.716907;04.10.2023 20:10;46;True;126.283093;PRIOR;1
case1;2;Most,Velebudická;(2, 1);30;Nádraží;(30, 135, 1);20:10:00;2023-10-04 20:07:07.716907;04.10.2023 20:10;59;True;113.283093;PRIOR;1
case1;4;Litvínov,Citadela;(4, 26);2;Most,Velebudická;(2, 1);20:10:00;04.10.2023 20:07;04.10.2023 20:10;58;True;122;PRIOR;0
case1;4;Litvínov,Citadela;(4, 26);17;Dopravní podnik;(17, 111, 2);20:10:00;04.10.2023 20:07;04.10.2023 20:10;53;True;127;PRIOR;1
case1;4;Litvínov,Citadela;(4, 26);20;Čs.armády;(20, 109);20:10:00;04.10.2023 20:07;04.10.2023 20:10;52;True;128;PRIOR;1
case1;4;Litvínov,Citadela;(4, 26);22;Nádraží;(22, 135);20:10:00;04.10.2023 20:07;04.10.2023 20:10;39;True;141;PRIOR;1
case1;4;Litvínov,Citadela;(4, 26);30;Nádraží;(30, 135, 1);20:10:00;04.10.2023 20:07;04.10.2023 20:10;27;True;153;PRIOR;0
case1;17;Dopravní podnik;(17, 111, 2);2;Most,Velebudická;(2, 1);20:10:00;04.10.2023 20:07;04.10.2023 20:10;26;True;154;PRIOR;0
case1;17;Dopravní podnik;(17, 111, 2);4;Litvínov,Citadela;(4, 26);20:10:00;04.10.2023 20:07;04.10.2023 20:10;53;True;127;PRIOR;1
case1;17;Dopravní podnik;(17, 111, 2);20;Čs.armády;(20, 109);20:10:00;04.10.2023 20:07;04.10.2023 20:10;54;True;126;PRIOR;1
case1;17;Dopravní podnik;(17, 111, 2);22;Nádraží;(22, 135);20:10:00;04.10.2023 20:07;04.10.2023 20:10;44;True;136;PRIOR;1
case1;17;Dopravní podnik;(17, 111, 2);30;Nádraží;(30, 135, 1);20:10:00;04.10.2023 20:07;04.10.2023 20:10;75;True;105;PRIOR;0
case1;20;Čs.armády;(20, 109);2;Most,Velebudická;(2, 1);20:10:00;04.10.2023 20:07;04.10.2023 20:10;38;True;142;PRIOR;1
case1;20;Čs.armády;(20, 109);4;Litvínov,Citadela;(4, 26);20:10:00;04.10.2023 20:07;04.10.2023 20:10;52;True;128;PRIOR;1
case1;20;Čs.armády;(20, 109);17;Dopravní podnik;(17, 111, 2);20:10:00;04.10.2023 20:07;04.10.2023 20:10;54;True;126;PRIOR;1
case1;20;Čs.armády;(20, 109);22;Nádraží;(22, 135);20:10:00;04.10.2023 20:07;04.10.2023 20:10;80;True;100;PRIOR;0
case1;20;Čs.armády;(20, 109);30;Nádraží;(30, 135, 1);20:10:00;04.10.2023 20:07;04.10.2023 20:10;46;True;134;PRIOR;1
case1;22;Nádraží;(22, 135);2;Most,Velebudická;(2, 1);20:10:00;04.10.2023 20:07;04.10.2023 20:10;46;True;134;PRIOR;1
case1;22;Nádraží;(22, 135);4;Litvínov,Citadela;(4, 26);20:10:00;04.10.2023 20:07;04.10.2023 20:10;39;True;141;PRIOR;1
case1;22;Nádraží;(22, 135);17;Dopravní podnik;(17, 111, 2);20:10:00;04.10.2023 20:07;04.10.2023 20:10;44;True;136;PRIOR;1
case1;22;Nádraží;(22, 135);20;Čs.armády;(20, 109);20:10:00;04.10.2023 20:07;04.10.2023 20:10;80;True;100;PRIOR;0
case1;22;Nádraží;(22, 135);30;Nádraží;(30, 135, 1);20:10:00;04.10.2023 20:07;04.10.2023 20:10;52;True;128;PRIOR;1
case1;30;Nádraží;(30, 135, 1);2;Most,Velebudická;(2, 1);20:10:00;04.10.2023 20:07;04.10.2023 20:10;59;True;121;PRIOR;1
case1;30;Nádraží;(30, 135, 1);4;Litvínov,Citadela;(4, 26);20:10:00;04.10.2023 20:07;04.10.2023 20:10;27;True;153;PRIOR;1
case1;30;Nádraží;(30, 135, 1);17;Dopravní podnik;(17, 111, 2);20:10:00;04.10.2023 20:07;04.10.2023 20:10;75;True;105;PRIOR;1
case1;30;Nádraží;(30, 135, 1);20;Čs.armády;(20, 109);20:10:00;04.10.2023 20:07;04.10.2023 20:10;46;True;134;PRIOR;0
case1;30;Nádraží;(30, 135, 1);22;Nádraží;(22, 135);20:10:00;04.10.2023 20:07;04.10.2023 20:10;52;True;128;PRIOR;1
case1;2;Most,Velebudická;(2, 1);4;Litvínov,Citadela;(4, 26);21:10:00;2023-10-04 21:07:44.112322;04.10.2023 21:10;58;True;77.887678;PRIOR;0
case1;2;Most,Velebudická;(2, 1);17;Dopravní podnik;(17, 111, 2);21:10:00;2023-10-04 21:07:44.112322;04.10.2023 21:10;26;True;109.887678;PRIOR;0
case1;2;Most,Velebudická;(2, 1);20;Čs.armády;(20, 109);21:10:00;2023-10-04 21:07:44.112322;04.10.2023 21:10;38;True;97.887678;PRIOR;1
case1;2;Most,Velebudická;(2, 1);22;Nádraží;(22, 135);21:10:00;2023-10-04 21:07:44.112322;04.10.2023 21:10;46;True;89.887678;PRIOR;1
case1;2;Most,Velebudická;(2, 1);30;Nádraží;(30, 135, 1);21:10:00;2023-10-04 21:07:44.112322;04.10.2023 21:10;59;True;76.887678;PRIOR;1
case1;4;Litvínov,Citadela;(4, 26);2;Most,Velebudická;(2, 1);21:10:00;04.10.2023 21:07;04.10.2023 21:10;58;True;122;PRIOR;0
case1;4;Litvínov,Citadela;(4, 26);17;Dopravní podnik;(17, 111, 2);21:10:00;04.10.2023 21:07;04.10.2023 21:10;53;True;127;PRIOR;1
case1;4;Litvínov,Citadela;(4, 26);20;Čs.armády;(20, 109);21:10:00;04.10.2023 21:07;04.10.2023 21:10;52;True;128;PRIOR;1
case1;4;Litvínov,Citadela;(4, 26);22;Nádraží;(22, 135);21:10:00;04.10.2023 21:07;04.10.2023 21:10;39;True;141;PRIOR;1
case1;4;Litvínov,Citadela;(4, 26);30;Nádraží;(30, 135, 1);21:10:00;04.10.2023 21:07;04.10.2023 21:10;27;True;153;PRIOR;0
case1;17;Dopravní podnik;(17, 111, 2);2;Most,Velebudická;(2, 1);21:10:00;04.10.2023 21:07;04.10.2023 21:10;26;True;154;PRIOR;0
case1;17;Dopravní podnik;(17, 111, 2);4;Litvínov,Citadela;(4, 26);21:10:00;04.10.2023 21:07;04.10.2023 21:10;53;True;127;PRIOR;1
case1;17;Dopravní podnik;(17, 111, 2);20;Čs.armády;(20, 109);21:10:00;04.10.2023 21:07;04.10.2023 21:10;54;True;126;PRIOR;1
case1;17;Dopravní podnik;(17, 111, 2);22;Nádraží;(22, 135);21:10:00;04.10.2023 21:07;04.10.2023 21:10;44;True;136;PRIOR;1
case1;17;Dopravní podnik;(17, 111, 2);30;Nádraží;(30, 135, 1);21:10:00;04.10.2023 21:07;04.10.2023 21:10;75;True;105;PRIOR;0
case1;20;Čs.armády;(20, 109);2;Most,Velebudická;(2, 1);21:10:00;04.10.2023 21:07;04.10.2023 21:10;38;True;142;PRIOR;1
case1;20;Čs.armády;(20, 109);4;Litvínov,Citadela;(4, 26);21:10:00;04.10.2023 21:07;04.10.2023 21:10;52;True;128;PRIOR;1
case1;20;Čs.armády;(20, 109);17;Dopravní podnik;(17, 111, 2);21:10:00;04.10.2023 21:07;04.10.2023 21:10;54;True;126;PRIOR;1
case1;20;Čs.armády;(20, 109);22;Nádraží;(22, 135);21:10:00;04.10.2023 21:07;04.10.2023 21:10;80;True;100;PRIOR;0
case1;20;Čs.armády;(20, 109);30;Nádraží;(30, 135, 1);21:10:00;04.10.2023 21:07;04.10.2023 21:10;46;True;134;PRIOR;1
case1;22;Nádraží;(22, 135);2;Most,Velebudická;(2, 1);21:10:00;04.10.2023 21:07;04.10.2023 21:10;46;True;134;PRIOR;1
case1;22;Nádraží;(22, 135);4;Litvínov,Citadela;(4, 26);21:10:00;04.10.2023 21:07;04.10.2023 21:10;39;True;141;PRIOR;1
case1;22;Nádraží;(22, 135);17;Dopravní podnik;(17, 111, 2);21:10:00;04.10.2023 21:07;04.10.2023 21:10;44;True;136;PRIOR;1
case1;22;Nádraží;(22, 135);20;Čs.armády;(20, 109);21:10:00;04.10.2023 21:07;04.10.2023 21:10;80;True;100;PRIOR;0
case1;22;Nádraží;(22, 135);30;Nádraží;(30, 135, 1);21:10:00;04.10.2023 21:07;04.10.2023 21:10;52;True;128;PRIOR;1
case1;30;Nádraží;(30, 135, 1);2;Most,Velebudická;(2, 1);21:10:00;04.10.2023 21:07;04.10.2023 21:10;59;True;121;PRIOR;1
case1;30;Nádraží;(30, 135, 1);4;Litvínov,Citadela;(4, 26);21:10:00;04.10.2023 21:07;04.10.2023 21:10;27;True;153;PRIOR;1
case1;30;Nádraží;(30, 135, 1);17;Dopravní podnik;(17, 111, 2);21:10:00;04.10.2023 21:07;04.10.2023 21:10;75;True;105;PRIOR;1
case1;30;Nádraží;(30, 135, 1);20;Čs.armády;(20, 109);21:10:00;04.10.2023 21:07;04.10.2023 21:10;46;True;134;PRIOR;0
case1;30;Nádraží;(30, 135, 1);22;Nádraží;(22, 135);21:10:00;04.10.2023 21:07;04.10.2023 21:10;52;True;128;PRIOR;1
case1;2;Most,Velebudická;(2, 1);4;Litvínov,Citadela;(4, 26);22:10:00;04.10.2023 22:07;04.10.2023 22:10;58;True;122;PRIOR;0
case1;2;Most,Velebudická;(2, 1);17;Dopravní podnik;(17, 111, 2);22:10:00;04.10.2023 22:07;04.10.2023 22:10;26;True;154;PRIOR;0
case1;2;Most,Velebudická;(2, 1);20;Čs.armády;(20, 109);22:10:00;04.10.2023 22:07;04.10.2023 23:59;38;True;;PRIOR;1
case1;2;Most,Velebudická;(2, 1);22;Nádraží;(22, 135);22:10:00;04.10.2023 22:07;04.10.2023 22:10;46;True;134;PRIOR;1
case1;2;Most,Velebudická;(2, 1);30;Nádraží;(30, 135, 1);22:10:00;04.10.2023 22:07;04.10.2023 22:10;59;True;121;PRIOR;1
case1;4;Litvínov,Citadela;(4, 26);2;Most,Velebudická;(2, 1);22:10:00;04.10.2023 22:07;04.10.2023 22:10;58;True;122;PRIOR;0
case1;4;Litvínov,Citadela;(4, 26);17;Dopravní podnik;(17, 111, 2);22:10:00;04.10.2023 22:07;04.10.2023 22:10;53;True;127;PRIOR;1
case1;4;Litvínov,Citadela;(4, 26);20;Čs.armády;(20, 109);22:10:00;04.10.2023 22:07;04.10.2023 23:59;52;True;;PRIOR;1
case1;4;Litvínov,Citadela;(4, 26);22;Nádraží;(22, 135);22:10:00;04.10.2023 22:07;04.10.2023 22:10;39;True;141;PRIOR;1
case1;4;Litvínov,Citadela;(4, 26);30;Nádraží;(30, 135, 1);22:10:00;04.10.2023 22:07;04.10.2023 22:10;27;True;153;PRIOR;0
case1;17;Dopravní podnik;(17, 111, 2);2;Most,Velebudická;(2, 1);22:10:00;04.10.2023 22:07;04.10.2023 22:10;26;True;154;PRIOR;0
case1;17;Dopravní podnik;(17, 111, 2);4;Litvínov,Citadela;(4, 26);22:10:00;04.10.2023 22:07;04.10.2023 22:10;53;True;127;PRIOR;1
case1;17;Dopravní podnik;(17, 111, 2);20;Čs.armády;(20, 109);22:10:00;04.10.2023 22:07;04.10.2023 23:59;54;True;;PRIOR;1
case1;17;Dopravní podnik;(17, 111, 2);22;Nádraží;(22, 135);22:10:00;04.10.2023 22:07;04.10.2023 22:10;44;True;136;PRIOR;1
case1;17;Dopravní podnik;(17, 111, 2);30;Nádraží;(30, 135, 1);22:10:00;04.10.2023 22:07;04.10.2023 22:10;75;True;105;PRIOR;0
case1;20;Čs.armády;(20, 109);2;Most,Velebudická;(2, 1);22:10:00;04.10.2023 23:59;04.10.2023 22:10;38;False;;PRIOR;1
case1;20;Čs.armády;(20, 109);4;Litvínov,Citadela;(4, 26);22:10:00;04.10.2023 23:59;04.10.2023 22:10;52;False;;PRIOR;1
case1;20;Čs.armády;(20, 109);17;Dopravní podnik;(17, 111, 2);22:10:00;04.10.2023 23:59;04.10.2023 22:10;54;False;;PRIOR;1
case1;20;Čs.armády;(20, 109);22;Nádraží;(22, 135);22:10:00;04.10.2023 23:59;04.10.2023 22:10;80;False;;PRIOR;0
case1;20;Čs.armády;(20, 109);30;Nádraží;(30, 135, 1);22:10:00;04.10.2023 23:59;04.10.2023 22:10;46;False;;PRIOR;1
case1;22;Nádraží;(22, 135);2;Most,Velebudická;(2, 1);22:10:00;04.10.2023 22:07;04.10.2023 22:10;46;True;134;PRIOR;1
case1;22;Nádraží;(22, 135);4;Litvínov,Citadela;(4, 26);22:10:00;04.10.2023 22:07;04.10.2023 22:10;39;True;141;PRIOR;1
case1;22;Nádraží;(22, 135);17;Dopravní podnik;(17, 111, 2);22:10:00;04.10.2023 22:07;04.10.2023 22:10;44;True;136;PRIOR;1
case1;22;Nádraží;(22, 135);20;Čs.armády;(20, 109);22:10:00;04.10.2023 22:07;04.10.2023 23:59;80;True;;PRIOR;0
case1;22;Nádraží;(22, 135);30;Nádraží;(30, 135, 1);22:10:00;04.10.2023 22:07;04.10.2023 22:10;52;True;128;PRIOR;1
case1;30;Nádraží;(30, 135, 1);2;Most,Velebudická;(2, 1);22:10:00;04.10.2023 22:07;04.10.2023 22:10;59;True;121;PRIOR;1
case1;30;Nádraží;(30, 135, 1);4;Litvínov,Citadela;(4, 26);22:10:00;04.10.2023 22:07;04.10.2023 22:10;27;True;153;PRIOR;1
case1;30;Nádraží;(30, 135, 1);17;Dopravní podnik;(17, 111, 2);22:10:00;04.10.2023 22:07;04.10.2023 22:10;75;True;105;PRIOR;1
case1;30;Nádraží;(30, 135, 1);20;Čs.armády;(20, 109);22:10:00;04.10.2023 22:07;04.10.2023 23:59;46;True;;PRIOR;0
case1;30;Nádraží;(30, 135, 1);22;Nádraží;(22, 135);22:10:00;04.10.2023 22:07;04.10.2023 22:10;52;True;128;PRIOR;1
case1;2;Most,Velebudická;(2, 1);4;Litvínov,Citadela;(4, 26);20:10:00;2023-10-05 20:07:09.979937;05.10.2023 20:10;58;True;112.020063;PRIOR;0
case1;2;Most,Velebudická;(2, 1);17;Dopravní podnik;(17, 111, 2);20:10:00;2023-10-05 20:07:09.979937;05.10.2023 20:10;26;True;144.020063;PRIOR;0
case1;2;Most,Velebudická;(2, 1);20;Čs.armády;(20, 109);20:10:00;2023-10-05 20:07:09.979937;05.10.2023 20:10;38;True;132.020063;PRIOR;1
case1;2;Most,Velebudická;(2, 1);22;Nádraží;(22, 135);20:10:00;2023-10-05 20:07:09.979937;05.10.2023 20:10;46;True;124.020063;PRIOR;1
case1;2;Most,Velebudická;(2, 1);30;Nádraží;(30, 135, 1);20:10:00;2023-10-05 20:07:09.979937;05.10.2023 20:10;59;True;111.020063;PRIOR;1
case1;4;Litvínov,Citadela;(4, 26);2;Most,Velebudická;(2, 1);20:10:00;05.10.2023 20:07;05.10.2023 20:10;58;True;122;PRIOR;0
case1;4;Litvínov,Citadela;(4, 26);17;Dopravní podnik;(17, 111, 2);20:10:00;05.10.2023 20:07;05.10.2023 20:10;53;True;127;PRIOR;1
case1;4;Litvínov,Citadela;(4, 26);20;Čs.armády;(20, 109);20:10:00;05.10.2023 20:07;05.10.2023 20:10;52;True;128;PRIOR;1
case1;4;Litvínov,Citadela;(4, 26);22;Nádraží;(22, 135);20:10:00;05.10.2023 20:07;05.10.2023 20:10;39;True;141;PRIOR;1
case1;4;Litvínov,Citadela;(4, 26);30;Nádraží;(30, 135, 1);20:10:00;05.10.2023 20:07;05.10.2023 20:10;27;True;153;PRIOR;0
case1;17;Dopravní podnik;(17, 111, 2);2;Most,Velebudická;(2, 1);20:10:00;05.10.2023 20:07;05.10.2023 20:10;26;True;154;PRIOR;0
case1;17;Dopravní podnik;(17, 111, 2);4;Litvínov,Citadela;(4, 26);20:10:00;05.10.2023 20:07;05.10.2023 20:10;53;True;127;PRIOR;1
case1;17;Dopravní podnik;(17, 111, 2);20;Čs.armády;(20, 109);20:10:00;05.10.2023 20:07;05.10.2023 20:10;54;True;126;PRIOR;1
case1;17;Dopravní podnik;(17, 111, 2);22;Nádraží;(22, 135);20:10:00;05.10.2023 20:07;05.10.2023 20:10;44;True;136;PRIOR;1
case1;17;Dopravní podnik;(17, 111, 2);30;Nádraží;(30, 135, 1);20:10:00;05.10.2023 20:07;05.10.2023 20:10;75;True;105;PRIOR;0
case1;20;Čs.armády;(20, 109);2;Most,Velebudická;(2, 1);20:10:00;05.10.2023 20:07;05.10.2023 20:10;38;True;142;PRIOR;1
case1;20;Čs.armády;(20, 109);4;Litvínov,Citadela;(4, 26);20:10:00;05.10.2023 20:07;05.10.2023 20:10;52;True;128;PRIOR;1
case1;20;Čs.armády;(20, 109);17;Dopravní podnik;(17, 111, 2);20:10:00;05.10.2023 20:07;05.10.2023 20:10;54;True;126;PRIOR;1
case1;20;Čs.armády;(20, 109);22;Nádraží;(22, 135);20:10:00;05.10.2023 20:07;05.10.2023 20:10;80;True;100;PRIOR;0
case1;20;Čs.armády;(20, 109);30;Nádraží;(30, 135, 1);20:10:00;05.10.2023 20:07;05.10.2023 20:10;46;True;134;PRIOR;1
case1;22;Nádraží;(22, 135);2;Most,Velebudická;(2, 1);20:10:00;2023-10-05 20:08:31.387229;05.10.2023 20:10;46;True;42.612771;PRIOR;1
case1;22;Nádraží;(22, 135);4;Litvínov,Citadela;(4, 26);20:10:00;2023-10-05 20:08:31.387229;05.10.2023 20:10;39;True;49.612771;PRIOR;1
case1;22;Nádraží;(22, 135);17;Dopravní podnik;(17, 111, 2);20:10:00;2023-10-05 20:08:31.387229;05.10.2023 20:10;44;True;44.612771;PRIOR;1
case1;22;Nádraží;(22, 135);20;Čs.armády;(20, 109);20:10:00;2023-10-05 20:08:31.387229;05.10.2023 20:10;80;True;8.612771;PRIOR;0
case1;22;Nádraží;(22, 135);30;Nádraží;(30, 135, 1);20:10:00;2023-10-05 20:08:31.387229;05.10.2023 20:10;52;True;36.612771;PRIOR;1
case1;30;Nádraží;(30, 135, 1);2;Most,Velebudická;(2, 1);20:10:00;2023-10-05 20:08:31.439750;05.10.2023 20:10;59;True;29.56025;PRIOR;1
case1;30;Nádraží;(30, 135, 1);4;Litvínov,Citadela;(4, 26);20:10:00;2023-10-05 20:08:31.439750;05.10.2023 20:10;27;True;61.56025;PRIOR;1
case1;30;Nádraží;(30, 135, 1);17;Dopravní podnik;(17, 111, 2);20:10:00;2023-10-05 20:08:31.439750;05.10.2023 20:10;75;True;13.56025;PRIOR;1
case1;30;Nádraží;(30, 135, 1);20;Čs.armády;(20, 109);20:10:00;2023-10-05 20:08:31.439750;05.10.2023 20:10;46;True;42.56025;PRIOR;0
case1;30;Nádraží;(30, 135, 1);22;Nádraží;(22, 135);20:10:00;2023-10-05 20:08:31.439750;05.10.2023 20:10;52;True;36.56025;PRIOR;1
case1;2;Most,Velebudická;(2, 1);4;Litvínov,Citadela;(4, 26);21:10:00;2023-10-05 21:09:19.848760;05.10.2023 21:10;58;False;-17.84876;PRIOR;0
case1;2;Most,Velebudická;(2, 1);17;Dopravní podnik;(17, 111, 2);21:10:00;2023-10-05 21:09:19.848760;05.10.2023 21:10;26;True;14.15124;PRIOR;0
case1;2;Most,Velebudická;(2, 1);20;Čs.armády;(20, 109);21:10:00;2023-10-05 21:09:19.848760;05.10.2023 21:10;38;True;2.15124;PRIOR;1
case1;2;Most,Velebudická;(2, 1);22;Nádraží;(22, 135);21:10:00;2023-10-05 21:09:19.848760;05.10.2023 23:59;46;True;;PRIOR;1
case1;2;Most,Velebudická;(2, 1);30;Nádraží;(30, 135, 1);21:10:00;2023-10-05 21:09:19.848760;05.10.2023 21:10;59;False;-18.84876;PRIOR;1
case1;4;Litvínov,Citadela;(4, 26);2;Most,Velebudická;(2, 1);21:10:00;05.10.2023 21:07;05.10.2023 21:10;58;True;122;PRIOR;0
case1;4;Litvínov,Citadela;(4, 26);17;Dopravní podnik;(17, 111, 2);21:10:00;05.10.2023 21:07;05.10.2023 21:10;53;True;127;PRIOR;1
case1;4;Litvínov,Citadela;(4, 26);20;Čs.armády;(20, 109);21:10:00;05.10.2023 21:07;05.10.2023 21:10;52;True;128;PRIOR;1
case1;4;Litvínov,Citadela;(4, 26);22;Nádraží;(22, 135);21:10:00;05.10.2023 21:07;05.10.2023 23:59;39;True;;PRIOR;1
case1;4;Litvínov,Citadela;(4, 26);30;Nádraží;(30, 135, 1);21:10:00;05.10.2023 21:07;05.10.2023 21:10;27;True;153;PRIOR;0
case1;17;Dopravní podnik;(17, 111, 2);2;Most,Velebudická;(2, 1);21:10:00;05.10.2023 21:07;05.10.2023 21:10;26;True;154;PRIOR;0
case1;17;Dopravní podnik;(17, 111, 2);4;Litvínov,Citadela;(4, 26);21:10:00;05.10.2023 21:07;05.10.2023 21:10;53;True;127;PRIOR;1
case1;17;Dopravní podnik;(17, 111, 2);20;Čs.armády;(20, 109);21:10:00;05.10.2023 21:07;05.10.2023 21:10;54;True;126;PRIOR;1
case1;17;Dopravní podnik;(17, 111, 2);22;Nádraží;(22, 135);21:10:00;05.10.2023 21:07;05.10.2023 23:59;44;True;;PRIOR;1
case1;17;Dopravní podnik;(17, 111, 2);30;Nádraží;(30, 135, 1);21:10:00;05.10.2023 21:07;05.10.2023 21:10;75;True;105;PRIOR;0
case1;20;Čs.armády;(20, 109);2;Most,Velebudická;(2, 1);21:10:00;05.10.2023 21:07;05.10.2023 21:10;38;True;142;PRIOR;1
case1;20;Čs.armády;(20, 109);4;Litvínov,Citadela;(4, 26);21:10:00;05.10.2023 21:07;05.10.2023 21:10;52;True;128;PRIOR;1
case1;20;Čs.armády;(20, 109);17;Dopravní podnik;(17, 111, 2);21:10:00;05.10.2023 21:07;05.10.2023 21:10;54;True;126;PRIOR;1
case1;20;Čs.armády;(20, 109);22;Nádraží;(22, 135);21:10:00;05.10.2023 21:07;05.10.2023 23:59;80;True;;PRIOR;0
case1;20;Čs.armády;(20, 109);30;Nádraží;(30, 135, 1);21:10:00;05.10.2023 21:07;05.10.2023 21:10;46;True;134;PRIOR;1
case1;22;Nádraží;(22, 135);2;Most,Velebudická;(2, 1);21:10:00;05.10.2023 23:59;05.10.2023 21:10;46;False;;PRIOR;1
case1;22;Nádraží;(22, 135);4;Litvínov,Citadela;(4, 26);21:10:00;05.10.2023 23:59;05.10.2023 21:10;39;False;;PRIOR;1
case1;22;Nádraží;(22, 135);17;Dopravní podnik;(17, 111, 2);21:10:00;05.10.2023 23:59;05.10.2023 21:10;44;False;;PRIOR;1
case1;22;Nádraží;(22, 135);20;Čs.armády;(20, 109);21:10:00;05.10.2023 23:59;05.10.2023 21:10;80;False;;PRIOR;0
case1;22;Nádraží;(22, 135);30;Nádraží;(30, 135, 1);21:10:00;05.10.2023 23:59;05.10.2023 21:10;52;False;;PRIOR;1
case1;30;Nádraží;(30, 135, 1);2;Most,Velebudická;(2, 1);21:10:00;05.10.2023 21:07;05.10.2023 21:10;59;True;121;PRIOR;1
case1;30;Nádraží;(30, 135, 1);4;Litvínov,Citadela;(4, 26);21:10:00;05.10.2023 21:07;05.10.2023 21:10;27;True;153;PRIOR;1
case1;30;Nádraží;(30, 135, 1);17;Dopravní podnik;(17, 111, 2);21:10:00;05.10.2023 21:07;05.10.2023 21:10;75;True;105;PRIOR;1
case1;30;Nádraží;(30, 135, 1);20;Čs.armády;(20, 109);21:10:00;05.10.2023 21:07;05.10.2023 21:10;46;True;134;PRIOR;0
case1;30;Nádraží;(30, 135, 1);22;Nádraží;(22, 135);21:10:00;05.10.2023 21:07;05.10.2023 23:59;52;True;;PRIOR;1
case1;2;Most,Velebudická;(2, 1);4;Litvínov,Citadela;(4, 26);22:10:00;2023-10-05 22:07:40.275942;05.10.2023 22:10;58;True;81.724058;PRIOR;0
case1;2;Most,Velebudická;(2, 1);17;Dopravní podnik;(17, 111, 2);22:10:00;2023-10-05 22:07:40.275942;05.10.2023 22:10;26;True;113.724058;PRIOR;0
case1;2;Most,Velebudická;(2, 1);20;Čs.armády;(20, 109);22:10:00;2023-10-05 22:07:40.275942;05.10.2023 22:10;38;True;101.724058;PRIOR;1
case1;2;Most,Velebudická;(2, 1);22;Nádraží;(22, 135);22:10:00;2023-10-05 22:07:40.275942;05.10.2023 22:10;46;True;93.724058;PRIOR;1
case1;2;Most,Velebudická;(2, 1);30;Nádraží;(30, 135, 1);22:10:00;2023-10-05 22:07:40.275942;05.10.2023 22:10;59;True;80.724058;PRIOR;1
case1;4;Litvínov,Citadela;(4, 26);2;Most,Velebudická;(2, 1);22:10:00;05.10.2023 22:07;05.10.2023 22:10;58;True;122;PRIOR;0
case1;4;Litvínov,Citadela;(4, 26);17;Dopravní podnik;(17, 111, 2);22:10:00;05.10.2023 22:07;05.10.2023 22:10;53;True;127;PRIOR;1
case1;4;Litvínov,Citadela;(4, 26);20;Čs.armády;(20, 109);22:10:00;05.10.2023 22:07;05.10.2023 22:10;52;True;128;PRIOR;1
case1;4;Litvínov,Citadela;(4, 26);22;Nádraží;(22, 135);22:10:00;05.10.2023 22:07;05.10.2023 22:10;39;True;141;PRIOR;1
case1;4;Litvínov,Citadela;(4, 26);30;Nádraží;(30, 135, 1);22:10:00;05.10.2023 22:07;05.10.2023 22:10;27;True;153;PRIOR;0
