case;cislo linky;konecna A;linka_smer_A;cislo linky B;konecna B;linka_smer_B;rozjezd;prijezd;odjezd;doba prestupu;stihnuto;o_kolik;cpu;smysluplnost
case18;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);22:03:00;11.10.2023 22:00;11.10.2023 22:02;15;True;105;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Litvínov,Koldům;(13, 207);22:03:00;11.10.2023 22:00;11.10.2023 22:03;10;True;170;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);22:03:00;11.10.2023 22:00;11.10.2023 22:03;25;True;155;Litvínov;1
case18;4;Litvínov,Citadela;(4, 26);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-11 22:01:18.365343;11.10.2023 22:03;25;True;76.634657;Litvínov;1
case18;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);22:03:00;2023-10-11 22:01:18.365343;11.10.2023 22:03;15;True;86.634657;Litvínov;1
case18;13;Litvínov,Koldům;(13, 207);4;Most,Dopravní podnik;(4, 3);22:03:00;2023-10-12 22:00:20.032013;2023-10-12 22:01:02.028339;10;True;31.996326;Litvínov;1
case18;13;Litvínov,Koldům;(13, 207);4;Litvínov,Citadela;(4, 26);22:03:00;2023-10-12 22:00:20.032013;2023-10-12 22:03:25.810845;25;True;160.778832;Litvínov;1
case18;14;Litvínov,nádraží;(14, 201);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-12 21:58:03.229520;12.10.2023 22:03;35;True;261.77048;Litvínov;0
case18;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);22:03:00;2023-10-12 21:58:03.229520;12.10.2023 22:03;0;True;296.77048;Litvínov;0
case18;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);22:03:00;2023-10-12 21:58:03.229520;2023-10-12 22:01:02.028339;25;True;153.798819;Litvínov;1
case18;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);22:03:00;2023-10-12 21:58:03.229520;2023-10-12 22:03:25.810845;15;True;307.581325;Litvínov;1
case18;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);22:03:00;12.10.2023 22:00;2023-10-12 22:01:02.028339;25;True;37.028339;Litvínov;1
case18;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);22:03:00;12.10.2023 22:00;2023-10-12 22:03:25.810845;15;True;190.810845;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-12 22:00:42.028339;12.10.2023 22:03;10;True;127.971661;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);22:03:00;2023-10-12 22:00:42.028339;12.10.2023 22:03;25;True;112.971661;Litvínov;1
case18;4;Litvínov,Citadela;(4, 26);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-12 22:03:05.810845;12.10.2023 22:03;25;False;-30.810845;Litvínov;1
case18;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);22:03:00;2023-10-12 22:03:05.810845;12.10.2023 22:03;15;False;-20.810845;Litvínov;1
case18;13;Litvínov,Koldům;(13, 207);4;Most,Dopravní podnik;(4, 3);22:03:00;13.10.2023 23:59;2023-10-13 22:01:33.109134;10;False;;Litvínov;1
case18;13;Litvínov,Koldům;(13, 207);4;Litvínov,Citadela;(4, 26);22:03:00;13.10.2023 23:59;13.10.2023 22:02;25;False;;Litvínov;1
case18;14;Litvínov,nádraží;(14, 201);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-13 21:59:01.257085;13.10.2023 23:59;35;True;;Litvínov;0
case18;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);22:03:00;2023-10-13 21:59:01.257085;13.10.2023 22:03;0;True;238.742915;Litvínov;0
case18;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);22:03:00;2023-10-13 21:59:01.257085;2023-10-13 22:01:33.109134;25;True;126.852049;Litvínov;1
case18;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);22:03:00;2023-10-13 21:59:01.257085;13.10.2023 22:02;15;True;163.742915;Litvínov;1
case18;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);22:03:00;13.10.2023 22:00;2023-10-13 22:01:33.109134;25;True;68.109134;Litvínov;1
case18;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);22:03:00;13.10.2023 22:00;13.10.2023 22:02;15;True;105;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-13 22:01:13.109134;13.10.2023 23:59;10;True;;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);22:03:00;2023-10-13 22:01:13.109134;13.10.2023 22:03;25;True;81.890866;Litvínov;1
case18;4;Litvínov,Citadela;(4, 26);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-13 22:00:47.349530;13.10.2023 23:59;25;True;;Litvínov;1
case18;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);22:03:00;2023-10-13 22:00:47.349530;13.10.2023 22:03;15;True;117.65047;Litvínov;1
case18;13;Litvínov,Koldům;(13, 207);4;Most,Dopravní podnik;(4, 3);22:03:00;2023-10-16 22:01:55.908249;2023-10-16 22:00:33.316926;10;False;-92.591323;Litvínov;1
case18;13;Litvínov,Koldům;(13, 207);4;Litvínov,Citadela;(4, 26);22:03:00;2023-10-16 22:01:55.908249;2023-10-16 22:03:55.561268;25;True;94.653019;Litvínov;1
case18;14;Litvínov,nádraží;(14, 201);13;Litvínov,Koldům;(13, 207);22:03:00;16.10.2023 23:59;16.10.2023 22:03;35;False;;Litvínov;0
case18;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);22:03:00;16.10.2023 23:59;16.10.2023 22:03;0;False;;Litvínov;0
case18;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);22:03:00;16.10.2023 23:59;2023-10-16 22:00:33.316926;25;False;;Litvínov;1
case18;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);22:03:00;16.10.2023 23:59;2023-10-16 22:03:55.561268;15;False;;Litvínov;1
case18;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);22:03:00;16.10.2023 22:00;2023-10-16 22:00:33.316926;25;True;8.316926;Litvínov;1
case18;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);22:03:00;16.10.2023 22:00;2023-10-16 22:03:55.561268;15;True;220.561268;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-16 22:00:13.316926;16.10.2023 22:03;10;True;156.683074;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);22:03:00;2023-10-16 22:00:13.316926;16.10.2023 22:03;25;True;141.683074;Litvínov;1
case18;4;Litvínov,Citadela;(4, 26);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-16 22:03:35.561268;16.10.2023 22:03;25;False;-60.561268;Litvínov;1
case18;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);22:03:00;2023-10-16 22:03:35.561268;16.10.2023 22:03;15;False;-50.561268;Litvínov;1
case18;13;Litvínov,Koldům;(13, 207);4;Most,Dopravní podnik;(4, 3);22:03:00;17.10.2023 22:00;17.10.2023 22:00;10;True;10;Litvínov;1
case18;13;Litvínov,Koldům;(13, 207);4;Litvínov,Citadela;(4, 26);22:03:00;17.10.2023 22:00;17.10.2023 22:02;25;True;95;Litvínov;1
case18;14;Litvínov,nádraží;(14, 201);13;Litvínov,Koldům;(13, 207);22:03:00;17.10.2023 23:59;17.10.2023 22:03;35;False;;Litvínov;0
case18;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);22:03:00;17.10.2023 23:59;17.10.2023 22:03;0;False;;Litvínov;0
case18;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);22:03:00;17.10.2023 23:59;17.10.2023 22:00;25;False;;Litvínov;1
case18;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);22:03:00;17.10.2023 23:59;17.10.2023 22:02;15;False;;Litvínov;1
case18;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);22:03:00;17.10.2023 22:00;17.10.2023 22:00;25;False;-5;Litvínov;1
case18;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);22:03:00;17.10.2023 22:00;17.10.2023 22:02;15;True;105;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Litvínov,Koldům;(13, 207);22:03:00;17.10.2023 22:00;17.10.2023 22:03;10;True;170;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);22:03:00;17.10.2023 22:00;17.10.2023 22:03;25;True;155;Litvínov;1
case18;4;Litvínov,Citadela;(4, 26);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-17 22:01:26.397636;17.10.2023 22:03;25;True;68.602364;Litvínov;1
case18;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);22:03:00;2023-10-17 22:01:26.397636;17.10.2023 22:03;15;True;78.602364;Litvínov;1
case18;13;Litvínov,Koldům;(13, 207);4;Most,Dopravní podnik;(4, 3);22:03:00;18.10.2023 22:00;18.10.2023 22:00;10;True;10;Litvínov;1
case18;13;Litvínov,Koldům;(13, 207);4;Litvínov,Citadela;(4, 26);22:03:00;18.10.2023 22:00;18.10.2023 22:02;25;True;95;Litvínov;1
case18;14;Litvínov,nádraží;(14, 201);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-18 22:00:49.081269;18.10.2023 22:03;35;True;95.918731;Litvínov;0
case18;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);22:03:00;2023-10-18 22:00:49.081269;18.10.2023 22:03;0;True;130.918731;Litvínov;0
case18;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);22:03:00;2023-10-18 22:00:49.081269;18.10.2023 22:00;25;False;-54.081269;Litvínov;1
case18;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);22:03:00;2023-10-18 22:00:49.081269;18.10.2023 22:02;15;True;55.918731;Litvínov;1
case18;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);22:03:00;18.10.2023 22:00;18.10.2023 22:00;25;False;-5;Litvínov;1
case18;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);22:03:00;18.10.2023 22:00;18.10.2023 22:02;15;True;105;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Litvínov,Koldům;(13, 207);22:03:00;18.10.2023 22:00;18.10.2023 22:03;10;True;170;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);22:03:00;18.10.2023 22:00;18.10.2023 22:03;25;True;155;Litvínov;1
case18;4;Litvínov,Citadela;(4, 26);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-18 22:01:01.553242;18.10.2023 22:03;25;True;93.446758;Litvínov;1
case18;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);22:03:00;2023-10-18 22:01:01.553242;18.10.2023 22:03;15;True;103.446758;Litvínov;1
case18;13;Litvínov,Koldům;(13, 207);4;Most,Dopravní podnik;(4, 3);22:03:00;19.10.2023 23:59;19.10.2023 22:00;10;False;;Litvínov;1
case18;13;Litvínov,Koldům;(13, 207);4;Litvínov,Citadela;(4, 26);22:03:00;19.10.2023 23:59;2023-10-19 22:02:10.771290;25;False;;Litvínov;1
case18;14;Litvínov,nádraží;(14, 201);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-19 21:58:35.493726;19.10.2023 23:59;35;True;;Litvínov;0
case18;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);22:03:00;2023-10-19 21:58:35.493726;19.10.2023 22:03;0;True;264.506274;Litvínov;0
case18;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);22:03:00;2023-10-19 21:58:35.493726;19.10.2023 22:00;25;True;79.506274;Litvínov;1
case18;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);22:03:00;2023-10-19 21:58:35.493726;2023-10-19 22:02:10.771290;15;True;200.277564;Litvínov;1
case18;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);22:03:00;19.10.2023 22:00;19.10.2023 22:00;25;False;-5;Litvínov;1
case18;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);22:03:00;19.10.2023 22:00;2023-10-19 22:02:10.771290;15;True;115.77129;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Litvínov,Koldům;(13, 207);22:03:00;19.10.2023 22:00;19.10.2023 23:59;10;True;;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);22:03:00;19.10.2023 22:00;19.10.2023 22:03;25;True;155;Litvínov;1
case18;4;Litvínov,Citadela;(4, 26);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-19 22:01:50.771290;19.10.2023 23:59;25;True;;Litvínov;1
case18;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);22:03:00;2023-10-19 22:01:50.771290;19.10.2023 22:03;15;True;54.22871;Litvínov;1
case18;13;Litvínov,Koldům;(13, 207);4;Most,Dopravní podnik;(4, 3);22:03:00;20.10.2023 22:00;2023-10-20 22:01:24.490304;10;True;74.490304;Litvínov;1
case18;13;Litvínov,Koldům;(13, 207);4;Litvínov,Citadela;(4, 26);22:03:00;20.10.2023 22:00;2023-10-20 22:03:30.945732;25;True;185.945732;Litvínov;1
case18;14;Litvínov,nádraží;(14, 201);13;Litvínov,Koldům;(13, 207);22:03:00;20.10.2023 23:59;20.10.2023 22:03;35;False;;Litvínov;0
case18;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);22:03:00;20.10.2023 23:59;20.10.2023 23:59;0;True;0;Litvínov;0
case18;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);22:03:00;20.10.2023 23:59;2023-10-20 22:01:24.490304;25;False;;Litvínov;1
case18;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);22:03:00;20.10.2023 23:59;2023-10-20 22:03:30.945732;15;False;;Litvínov;1
case18;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);22:03:00;20.10.2023 23:59;2023-10-20 22:01:24.490304;25;False;;Litvínov;1
case18;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);22:03:00;20.10.2023 23:59;2023-10-20 22:03:30.945732;15;False;;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-20 22:01:04.490304;20.10.2023 22:03;10;True;105.509696;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);22:03:00;2023-10-20 22:01:04.490304;20.10.2023 23:59;25;True;;Litvínov;1
case18;4;Litvínov,Citadela;(4, 26);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-20 22:03:10.945732;20.10.2023 22:03;25;False;-35.945732;Litvínov;1
case18;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);22:03:00;2023-10-20 22:03:10.945732;20.10.2023 23:59;15;True;;Litvínov;1
case18;13;Litvínov,Koldům;(13, 207);4;Most,Dopravní podnik;(4, 3);22:03:00;2023-10-23 22:00:13.511394;2023-10-23 22:00:22.864044;10;False;-0.64735;Litvínov;1
case18;13;Litvínov,Koldům;(13, 207);4;Litvínov,Citadela;(4, 26);22:03:00;2023-10-23 22:00:13.511394;2023-10-23 22:04:26.113847;25;True;227.602453;Litvínov;1
case18;14;Litvínov,nádraží;(14, 201);13;Litvínov,Koldům;(13, 207);22:03:00;23.10.2023 23:59;23.10.2023 22:03;35;False;;Litvínov;0
case18;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);22:03:00;23.10.2023 23:59;23.10.2023 22:03;0;False;;Litvínov;0
case18;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);22:03:00;23.10.2023 23:59;2023-10-23 22:00:22.864044;25;False;;Litvínov;1
case18;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);22:03:00;23.10.2023 23:59;2023-10-23 22:04:26.113847;15;False;;Litvínov;1
case18;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);22:03:00;23.10.2023 22:00;2023-10-23 22:00:22.864044;25;False;-2.135956;Litvínov;1
case18;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);22:03:00;23.10.2023 22:00;2023-10-23 22:04:26.113847;15;True;251.113847;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-23 22:00:02.864044;23.10.2023 22:03;10;True;167.135956;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);22:03:00;2023-10-23 22:00:02.864044;23.10.2023 22:03;25;True;152.135956;Litvínov;1
case18;4;Litvínov,Citadela;(4, 26);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-23 22:04:06.113847;23.10.2023 22:03;25;False;-91.113847;Litvínov;1
case18;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);22:03:00;2023-10-23 22:04:06.113847;23.10.2023 22:03;15;False;-81.113847;Litvínov;1
case18;13;Litvínov,Koldům;(13, 207);4;Most,Dopravní podnik;(4, 3);22:03:00;24.10.2023 22:00;24.10.2023 22:00;10;True;10;Litvínov;1
case18;13;Litvínov,Koldům;(13, 207);4;Litvínov,Citadela;(4, 26);22:03:00;24.10.2023 22:00;2023-10-24 22:05:28.933935;25;True;303.933935;Litvínov;1
case18;14;Litvínov,nádraží;(14, 201);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-24 21:58:11.533230;24.10.2023 22:03;35;True;253.46677;Litvínov;0
case18;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);22:03:00;2023-10-24 21:58:11.533230;24.10.2023 22:03;0;True;288.46677;Litvínov;0
case18;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);22:03:00;2023-10-24 21:58:11.533230;24.10.2023 22:00;25;True;103.46677;Litvínov;1
case18;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);22:03:00;2023-10-24 21:58:11.533230;2023-10-24 22:05:28.933935;15;True;422.400705;Litvínov;1
case18;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);22:03:00;24.10.2023 22:00;24.10.2023 22:00;25;False;-5;Litvínov;1
case18;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);22:03:00;24.10.2023 22:00;2023-10-24 22:05:28.933935;15;True;313.933935;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Litvínov,Koldům;(13, 207);22:03:00;24.10.2023 22:00;24.10.2023 22:03;10;True;170;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);22:03:00;24.10.2023 22:00;24.10.2023 22:03;25;True;155;Litvínov;1
case18;4;Litvínov,Citadela;(4, 26);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-24 22:05:08.933935;24.10.2023 22:03;25;False;-153.933935;Litvínov;1
case18;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);22:03:00;2023-10-24 22:05:08.933935;24.10.2023 22:03;15;False;-143.933935;Litvínov;1
case18;13;Litvínov,Koldům;(13, 207);4;Most,Dopravní podnik;(4, 3);22:03:00;25.10.2023 22:00;2023-10-25 22:00:22.407009;10;True;12.407009;Litvínov;1
case18;13;Litvínov,Koldům;(13, 207);4;Litvínov,Citadela;(4, 26);22:03:00;25.10.2023 22:00;25.10.2023 22:02;25;True;95;Litvínov;1
case18;14;Litvínov,nádraží;(14, 201);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-25 21:58:18.142851;25.10.2023 22:03;35;True;246.857149;Litvínov;0
case18;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);22:03:00;2023-10-25 21:58:18.142851;25.10.2023 22:03;0;True;281.857149;Litvínov;0
case18;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);22:03:00;2023-10-25 21:58:18.142851;2023-10-25 22:00:22.407009;25;True;99.264158;Litvínov;1
case18;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);22:03:00;2023-10-25 21:58:18.142851;25.10.2023 22:02;15;True;206.857149;Litvínov;1
case18;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);22:03:00;25.10.2023 22:00;2023-10-25 22:00:22.407009;25;False;-2.592991;Litvínov;1
case18;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);22:03:00;25.10.2023 22:00;25.10.2023 22:02;15;True;105;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-25 22:00:02.407009;25.10.2023 22:03;10;True;167.592991;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);22:03:00;2023-10-25 22:00:02.407009;25.10.2023 22:03;25;True;152.592991;Litvínov;1
case18;4;Litvínov,Citadela;(4, 26);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-25 22:01:02.659438;25.10.2023 22:03;25;True;92.340562;Litvínov;1
case18;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);22:03:00;2023-10-25 22:01:02.659438;25.10.2023 22:03;15;True;102.340562;Litvínov;1
case18;13;Litvínov,Koldům;(13, 207);4;Most,Dopravní podnik;(4, 3);22:03:00;2023-10-26 22:00:06.588754;26.10.2023 23:59;10;True;;Litvínov;1
case18;13;Litvínov,Koldům;(13, 207);4;Litvínov,Citadela;(4, 26);22:03:00;2023-10-26 22:00:06.588754;26.10.2023 22:02;25;True;88.411246;Litvínov;1
case18;14;Litvínov,nádraží;(14, 201);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-26 21:59:07.911924;26.10.2023 22:03;35;True;197.088076;Litvínov;0
case18;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);22:03:00;2023-10-26 21:59:07.911924;26.10.2023 22:03;0;True;232.088076;Litvínov;0
case18;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);22:03:00;2023-10-26 21:59:07.911924;26.10.2023 23:59;25;True;;Litvínov;1
case18;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);22:03:00;2023-10-26 21:59:07.911924;26.10.2023 22:02;15;True;157.088076;Litvínov;1
case18;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);22:03:00;26.10.2023 22:00;26.10.2023 23:59;25;True;;Litvínov;1
case18;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);22:03:00;26.10.2023 22:00;26.10.2023 22:02;15;True;105;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Litvínov,Koldům;(13, 207);22:03:00;26.10.2023 23:59;26.10.2023 22:03;10;False;;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);22:03:00;26.10.2023 23:59;26.10.2023 22:03;25;False;;Litvínov;1
case18;4;Litvínov,Citadela;(4, 26);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-26 22:01:15.006123;26.10.2023 22:03;25;True;79.993877;Litvínov;1
case18;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);22:03:00;2023-10-26 22:01:15.006123;26.10.2023 22:03;15;True;89.993877;Litvínov;1
case18;13;Litvínov,Koldům;(13, 207);4;Most,Dopravní podnik;(4, 3);22:03:00;2023-10-27 22:00:27.376540;2023-10-27 22:01:16.792248;10;True;39.415708;Litvínov;1
case18;13;Litvínov,Koldům;(13, 207);4;Litvínov,Citadela;(4, 26);22:03:00;2023-10-27 22:00:27.376540;2023-10-27 22:03:21.136338;25;True;148.759798;Litvínov;1
case18;14;Litvínov,nádraží;(14, 201);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-27 21:58:14.620987;27.10.2023 22:03;35;True;250.379013;Litvínov;0
case18;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);22:03:00;2023-10-27 21:58:14.620987;27.10.2023 22:03;0;True;285.379013;Litvínov;0
case18;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);22:03:00;2023-10-27 21:58:14.620987;2023-10-27 22:01:16.792248;25;True;157.171261;Litvínov;1
case18;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);22:03:00;2023-10-27 21:58:14.620987;2023-10-27 22:03:21.136338;15;True;291.515351;Litvínov;1
case18;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);22:03:00;27.10.2023 22:00;2023-10-27 22:01:16.792248;25;True;51.792248;Litvínov;1
case18;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);22:03:00;27.10.2023 22:00;2023-10-27 22:03:21.136338;15;True;186.136338;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Litvínov,Koldům;(13, 207);22:03:00;2023-10-27 22:00:56.792248;27.10.2023 22:03;10;True;113.207752;Litvínov;1
case18;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);22:03:00;2023-10-27 22:00:56.792248;27.10.2023 22:03;25;True;98.207752;Litvínov;1
